Date	USGG10YR Index	GUKG10 Index	GDBR10 Index
9/9/91	7.721	9.69	8.393
9/6/91	7.755	9.74	8.419
9/5/91	7.844	9.79	8.453
9/4/91	7.812	9.84	8.422
9/3/91	7.794	9.81	8.409
9/2/91		9.86	8.412
8/30/91	7.816	9.93	8.464
8/29/91	7.755	9.92	8.411
8/28/91	7.815	9.96	8.445
8/27/91	7.911	9.98	8.491
8/26/91	7.911		8.504
8/23/91	7.87	9.96	8.504
8/22/91	7.781	9.95	8.489
8/21/91	7.785	9.98	8.511
8/20/91	7.801	10	8.603
8/19/91	7.838	10.02	8.627
8/16/91	7.824	10.02	8.472
8/15/91	7.838	9.99	
8/14/91	7.811	10.03	8.489
8/13/91	7.907	10.04	8.517
8/12/91	7.948	10.08	8.586
8/9/91	7.973	10.01	8.593
8/8/91	7.985	9.99	8.578
8/7/91	7.957	10	8.568
8/6/91	7.966	10.02	8.58
8/5/91	8.027	9.99	8.604
8/2/91	8.053	10.03	8.597
8/1/91	8.161	10.13	8.647
7/31/91	8.147	10.15	8.669
7/30/91	8.192	10.15	8.693
7/29/91	8.197	10.16	8.695
7/26/91	8.197	10.16	8.707
7/25/91	8.187	10.2	8.691
7/24/91	8.232	10.23	8.675
7/23/91	8.301	10.22	8.679
7/22/91	8.28	10.19	8.633
7/19/91	8.28	10.23	8.635
7/18/91	8.282	10.18	8.608
7/17/91	8.31	10.21	8.576
7/16/91	8.26	10.22	8.587
7/15/91	8.27	10.21	8.527
7/12/91	8.258	10.22	8.517
7/11/91	8.284	10.19	8.555
7/10/91	8.327	10.25	8.532
7/9/91	8.353	10.23	8.566
7/8/91	8.324	10.28	8.567
7/5/91	8.334	10.25	8.574
7/4/91		10.31	8.537
7/3/91	8.246	10.35	8.513
7/2/91	8.26	10.46	8.532
7/1/91	8.258	10.49	8.518
6/28/91	8.227	10.5	8.492
6/27/91	8.305	10.59	8.414
6/26/91	8.336	10.6	8.372
6/25/91	8.329	10.6	8.356
6/24/91	8.326	10.57	8.34
6/21/91	8.317	10.55	8.316
6/20/91	8.274	10.55	8.323
6/19/91	8.317	10.55	8.324
6/18/91	8.317	10.54	8.317
6/17/91	8.305	10.55	8.345
6/14/91	8.269	10.51	8.329
6/13/91	8.322	10.47	8.368
6/12/91	8.364	10.51	8.368
6/11/91	8.286	10.46	8.346
6/10/91	8.284	10.46	8.366
6/7/91	8.279	10.52	8.361
6/6/91	8.222	10.52	8.327
6/5/91	8.18	10.51	8.338
6/4/91	8.128	10.51	8.308
6/3/91	8.143	10.45	8.305
5/31/91	8.059	10.4	8.266
5/30/91	8.013	10.39	
5/29/91	8.061	10.36	8.262
5/28/91	8.061	10.35	8.274
5/27/91			8.297
5/24/91	8.085	10.38	8.335
5/23/91	8.082	10.32	8.331
5/22/91	8.066	10.33	8.329
5/21/91	8.05	10.34	8.358
5/20/91	8.085	10.38	
5/17/91	8.083	10.42	8.436
5/16/91	8.131	10.39	8.426
5/15/91	8.127	10.38	
5/14/91	8.127	10.39	8.498
5/13/91	8.062	10.28	8.425
5/10/91	8.101	10.22	8.404
5/9/91	8.016	10.21	
5/8/91	8.042	10.2	8.437
5/7/91	8.058	10.18	8.399
5/6/91	8.032		8.375
5/3/91	8.041	10.24	8.385
5/2/91	7.942	10.19	8.337
5/1/91	7.996	10.18	
4/30/91	8.013	10.22	8.341
4/29/91	8.062	10.25	8.398
4/26/91	8.046	10.25	8.442
4/25/91	8.072	10.18	8.407
4/24/91	8.048	10.22	8.418
4/23/91	8.117	10.23	8.397
4/22/91	8.148	10.25	8.448
4/19/91	8.102	10.24	8.422
4/18/91	8.027	10.25	8.364
4/17/91	7.942	10.18	8.335
4/16/91	7.951	10.18	8.382
4/15/91	7.961	10.17	8.315
4/12/91	7.968	10.14	8.309
4/11/91	8.069	10.07	8.321
4/10/91	8.083	10.09	8.34
4/9/91	8.019	10.07	8.316
4/8/91	7.968	10.06	8.281
4/5/91	7.982	10.11	8.331
4/4/91	7.996	10.02	8.354
4/3/91	8.045	10.07	8.435
4/2/91	8.024	10.13	8.471
4/1/91	8.066		
3/28/91	8.054	10.13	8.484
3/27/91	8.057	10.21	8.549
3/26/91	8.113	10.25	8.547
3/25/91	8.127	10.28	8.514
3/22/91	8.123	10.23	8.468
3/21/91	8.139	10.2	8.467
3/20/91	8.167	10.26	8.485
3/19/91	8.234	10.38	8.5
3/18/91	8.144	10.33	8.456
3/15/91	8.094	10.33	8.421
3/14/91	8.021	10.3	8.366
3/13/91	8.005	10.34	8.38
3/12/91	8.089	10.23	8.338
3/11/91	8.049	10.16	8.339
3/8/91	8.129	10.14	8.304
3/7/91	8.052	10.14	8.292
3/6/91	8.108	10.22	8.341
3/5/91	8.073	10.23	8.353
3/4/91	8.127	10.31	8.414
3/1/91	8.12	10.25	8.373
2/28/91	8.033	10.18	8.329
2/27/91	7.965	10.12	8.36
2/26/91	7.961	10.12	8.354
2/25/91	7.884	10.08	8.302
2/22/91	7.898	10.05	8.322
2/21/91	7.859	10.05	8.314
2/20/91	7.859	10.03	8.317
2/19/91	7.809	10.01	8.248
2/18/91		10	8.211
2/15/91	7.784	10.03	8.256
2/14/91	7.791	9.99	8.245
2/13/91	7.763	10.05	8.419
2/12/91	7.775	10.12	8.444
2/11/91	7.772	10.15	8.41
2/8/91	7.772	10.15	8.414
2/7/91	7.834	10.14	8.388
2/6/91	7.82	10.2	8.45
2/5/91	7.852	10.22	8.452
2/4/91	7.859	10.24	8.575
2/1/91	7.909	10.22	8.595
1/31/91	8.007	10.24	8.615
1/30/91	8.036	10.3	8.643
1/29/91	8.025	10.37	8.685
1/28/91	8.039	10.36	8.751
1/25/91	8.037	10.34	8.727
1/24/91	7.978	10.32	8.728
1/23/91	8.019	10.41	8.857
1/22/91	8.072	10.39	8.871
1/21/91		10.37	8.855
1/18/91	8.017	10.4	8.868
1/17/91	8.047	10.48	8.848
1/16/91	8.229	10.8	8.996
1/15/91	8.201	10.72	8.97
1/14/91	8.174	10.72	8.968
1/11/91	8.171	10.58	8.946
1/10/91	8.125	10.59	8.963
1/9/91	8.25	10.56	8.983
1/8/91	8.174	10.68	8.983
1/7/91	8.123	10.65	9.001
1/4/91	8.014	10.7	8.936
1/3/91	7.928	10.68	8.936
12/31/90	8.067	10.81	
12/28/90	8.129	10.81	8.992
12/27/90	8.086	10.81	8.983
12/26/90	8.122		
12/24/90	8.185	10.81	
12/21/90	8.107	10.75	8.948
12/20/90	8.05	10.74	8.868
12/19/90	7.993	10.62	8.714
12/18/90	7.892	10.67	8.737
12/17/90	8.005	10.6	8.719
12/14/90	8.03	10.56	8.66
12/13/90	7.96	10.48	8.63
12/12/90	7.904	10.51	8.699
12/11/90	7.918	10.52	8.707
12/10/90	7.963	10.57	8.786
12/7/90	8.022	10.53	8.794
12/6/90	8.17	10.57	8.834
12/5/90	8.159	10.66	8.876
12/4/90	8.164	10.68	8.873
12/3/90	8.212	10.79	8.787
11/30/90	8.252	10.72	8.818
11/29/90	8.335	10.75	8.859
11/28/90	8.286	10.88	8.839
11/27/90	8.277	10.8	8.824
11/26/90	8.275	10.75	8.811
11/23/90	8.284	10.87	8.793
11/22/90		10.94	8.794
11/21/90	8.259	11.02	
11/20/90	8.303	11.1	8.832
11/19/90	8.35	11.21	8.892
11/16/90	8.297	11.26	8.933
11/15/90	8.36	11.32	8.999
11/14/90	8.36	11.39	9.002
11/13/90	8.383	11.29	8.973
11/12/90		11.31	9.04
11/9/90	8.467	11.35	9.072
11/8/90	8.547	11.33	9.066
11/7/90	8.55	11.29	9.026
11/6/90	8.508	11.28	9.017
11/5/90	8.489	11.29	9.002
11/2/90	8.562	11.36	8.981
11/1/90	8.548	11.34	
10/31/90	8.617	11.24	8.996
10/30/90	8.679	11.35	9.005
10/29/90	8.689	11.41	8.97
10/26/90	8.626	11.41	8.985
10/25/90	8.617	11.43	8.992
10/24/90	8.639	11.39	8.989
10/23/90	8.662	11.4	8.987
10/22/90	8.617	11.43	8.968
10/19/90	8.612	11.54	8.972
10/18/90	8.677	11.48	8.991
10/17/90	8.742	11.47	9.052
10/16/90	8.751	11.48	9.083
10/15/90	8.79	11.46	9.08
10/12/90	8.807	11.38	9.098
10/11/90	8.918	11.39	9.116
10/10/90	8.906	11.36	9.125
10/9/90	8.807	11.35	9.086
10/8/90		11.23	9.048
10/5/90	8.642	11.27	9.093
10/4/90	8.647	11.71	9.058
10/3/90	8.718	11.75	
10/2/90	8.68	11.76	9.036
10/1/90	8.725	11.78	9.069
9/28/90	8.795	11.82	9.129
9/27/90	8.87	11.89	9.113
9/26/90	8.977	11.89	9.11
9/25/90	8.991	11.79	9.112
9/24/90	9.03	11.77	9.095
9/21/90	8.977	11.75	9.042
9/20/90	8.899	11.72	9.018
9/19/90	8.872	11.81	9.022
9/18/90	8.904	11.81	9.031
9/17/90	8.897	11.81	9.04
9/14/90	8.868	11.82	9.033
9/13/90	8.822	11.76	8.981
9/12/90	8.803	11.77	8.956
9/11/90	8.793	11.74	8.951
9/10/90	8.834	11.82	8.943
9/7/90	8.789	11.88	8.997
9/6/90	8.82	11.77	8.977
9/5/90	8.832	11.78	8.992
9/4/90	8.887	11.72	9.021
9/3/90		11.8	8.955
8/31/90	8.846	11.7	8.941
8/30/90	8.842	11.81	8.941
8/29/90	8.811	11.83	8.936
8/28/90	8.921	11.84	8.946
8/27/90	8.873		8.981
8/24/90	9.036	11.99	9.006
8/23/90	9.009	11.99	8.98
8/22/90	8.946	12.04	8.925
8/21/90	8.833	12.1	8.97
8/20/90	8.811	12.04	8.931
8/17/90	8.79	12.02	8.852
8/16/90	8.778	11.9	8.814
8/15/90	8.638	11.84	
8/14/90	8.655	11.86	8.828
8/13/90	8.693	11.87	8.858
8/10/90	8.657	11.79	8.824
8/9/90	8.648	11.81	8.839
8/8/90	8.736	11.87	8.883
8/7/90	8.714	11.83	8.849
8/6/90	8.676	11.87	8.883
8/3/90	8.443	11.61	8.781
8/2/90	8.376	11.41	8.723
8/1/90	8.276	11.35	8.604
7/31/90	8.341	11.47	
7/30/90	8.344	11.45	8.5
7/27/90	8.416	11.43	8.5
7/26/90	8.483	11.56	8.524
7/25/90	8.479	11.59	8.515
7/24/90	8.533	11.47	8.544
7/23/90	8.491	11.39	8.439
7/20/90	8.47	11.48	8.411
7/19/90	8.491	11.53	8.44
7/18/90	8.501	11.47	8.364
7/17/90	8.435	11.49	8.492
7/16/90	8.435	11.4	8.459
7/13/90	8.436	11.67	8.561
7/12/90	8.494	11.67	8.646
7/11/90	8.569	11.67	8.69
7/10/90	8.572	11.66	8.724
7/9/90	8.558	11.69	8.666
7/6/90	8.513	11.69	8.666
7/5/90	8.4	11.66	8.632
7/4/90		11.51	8.599
7/3/90	8.393	11.48	8.638
7/2/90	8.409	11.41	8.681
6/29/90	8.412	11.33	8.715
6/28/90	8.449	11.34	8.73
6/27/90	8.498	11.24	8.696
6/26/90	8.533	11.24	8.696
6/25/90	8.585	11.15	8.769
6/22/90	8.498	11.11	8.798
6/21/90	8.513	11.25	8.838
6/20/90	8.536	11.12	8.833
6/19/90	8.503	11.5	8.858
6/18/90	8.49	11.52	8.863
6/15/90	8.45	11.36	8.833
6/14/90	8.363	11.26	
6/13/90	8.395	11.46	8.848
6/12/90	8.481	11.58	8.858
6/11/90	8.476	11.71	8.844
6/8/90	8.472	11.67	8.815
6/7/90	8.451	11.68	8.795
6/6/90	8.459	11.75	8.738
6/5/90	8.463	11.64	8.671
6/4/90	8.44	11.62	
6/1/90	8.454	11.65	8.686
5/31/90	8.599	11.81	
5/30/90	8.611	11.75	
5/29/90	8.637	11.83	
5/28/90			8.791
5/25/90	8.691	11.83	8.776
5/24/90	8.637	11.76	
5/23/90	8.59	11.7	8.765
5/22/90	8.651	11.58	8.796
5/21/90	8.729	11.57	8.811
5/18/90	8.743	11.69	8.668
5/17/90	8.687	11.72	8.632
5/16/90	8.673	12.13	8.672
5/15/90	8.643	12.1	8.561
5/14/90	8.608	12.1	8.561
5/11/90	8.645	12.17	8.486
5/10/90	8.817	12.32	8.486
5/9/90	8.879	12.39	8.501
5/8/90	8.845	12.27	8.535
5/7/90	8.857		8.535
5/4/90	8.835	12.27	8.515
5/3/90	9.01	12.62	8.819
5/2/90	9.062	12.76	8.855
5/1/90	9.06	12.77	
4/30/90	9.022	12.83	8.813
4/27/90	9.042	12.84	8.808
4/26/90	9.062	12.75	8.793
4/25/90	8.992	12.69	8.813
4/24/90	8.975	12.48	8.833
4/23/90	8.977	12.5	8.792
4/20/90	8.945	12.45	8.721
4/19/90	8.863	12.49	8.721
4/18/90	8.851	12.43	8.68
4/17/90	8.741	12.39	8.695
4/16/90	8.666		
4/12/90	8.633	12.26	8.649
4/11/90	8.611	12.16	8.649
4/10/90	8.623	12.12	8.69
4/9/90	8.587	12.02	8.649
4/6/90	8.552	11.95	8.554
4/5/90	8.559	11.86	8.449
4/4/90	8.547	11.94	8.444
4/3/90	8.626	12.03	8.424
4/2/90	8.64	12.09	8.39
3/30/90	8.628	12.12	8.405
3/29/90	8.614	12.13	8.518
3/28/90	8.495	12.21	8.548
3/27/90	8.512	12.21	8.528
3/26/90	8.495	12.15	8.488
3/23/90	8.521	12.29	8.608
3/22/90	8.528	12.31	8.548
3/21/90	8.564	12.36	8.648
3/20/90	8.533	12.2	8.718
3/19/90	8.581	12.07	8.814
3/16/90	8.566	11.93	8.658
3/15/90	8.652	12.08	8.708
3/14/90	8.628	12.03	8.718
3/13/90	8.708	12.13	8.896
3/12/90	8.629	12.1	8.916
3/9/90	8.631	12.16	8.926
3/8/90	8.553	11.92	8.901
3/7/90	8.579	11.93	8.983
3/6/90	8.562	11.98	9.019
3/5/90	8.631	11.87	8.957
3/2/90	8.546	11.71	8.982
3/1/90	8.581	11.62	8.962
2/28/90	8.515	11.44	
2/27/90	8.414	11.26	8.625
2/26/90	8.459	11.28	8.697
2/23/90	8.537	11.27	8.738
2/22/90	8.539	11.33	8.733
2/21/90	8.603	11.29	8.743
2/20/90	8.629	11.34	8.989
2/19/90		11.3	8.93
2/16/90	8.413	11.18	8.639
2/15/90	8.413	11.13	8.537
2/14/90	8.373	11.02	8.466
2/13/90	8.32	11.02	8.496
2/12/90	8.385	11.12	8.582
2/9/90	8.29	11.06	8.38
2/8/90	8.429	11.04	8.28
2/7/90	8.536	11.14	8.161
2/6/90	8.58	11.03	7.943
2/5/90	8.519	11.08	7.813
2/2/90	8.494	10.96	7.728
2/1/90	8.413	10.93	7.7
1/31/90	8.418	10.94	
1/30/90	8.501	10.92	
1/29/90	8.535	10.87	7.648
1/26/90	8.464	10.93	7.714
1/25/90	8.413	10.88	7.719
1/24/90	8.366	11.02	7.742
1/23/90	8.349	11.03	7.728
1/22/90	8.27	10.99	7.728
1/19/90	8.232	10.93	7.724
1/18/90	8.303	11.08	7.676
1/17/90	8.191	10.87	7.602
1/16/90	8.196	10.78	7.621
1/15/90		10.74	7.501
1/12/90	8.096	10.58	7.455
1/11/90	8.044	10.61	7.459
1/10/90	8.014	10.57	7.478
1/9/90	8.009	10.54	7.502
1/8/90	8.012	10.44	7.507
1/5/90	7.984	10.33	7.502
1/4/90	7.972	10.32	7.428
1/3/90	7.974	10.35	7.507
1/2/90	7.93	10.3	7.484
12/29/89	7.935	10.53	
12/28/89	7.893	10.59	7.306
12/27/89	7.93	10.57	7.282
12/26/89	7.937		
12/22/89	7.818	10.53	7.199
12/21/89	7.763	10.53	7.199
12/20/89	7.765	10.6	7.199
12/19/89	7.774	10.6	7.185
12/18/89	7.777	10.66	7.185
12/15/89	7.8	10.63	7.171
12/14/89	7.784	10.72	7.231
12/13/89	7.82	10.75	7.241
12/12/89	7.832	10.69	7.259
12/11/89	7.832	10.71	7.273
12/8/89	7.818	10.79	7.264
12/7/89	7.873	10.85	7.268
12/6/89	7.848	10.89	7.245
12/5/89	7.819	10.84	7.282
12/4/89	7.823	10.89	7.259
12/1/89	7.805	10.83	7.264
11/30/89	7.826	10.8	
11/29/89	7.874	10.82	7.338
11/28/89	7.851	10.78	7.389
11/27/89	7.842	10.75	7.273
11/24/89	7.792	10.65	7.232
11/23/89		10.67	7.28
11/22/89	7.799	10.74	7.408
11/21/89	7.845	10.77	7.417
11/20/89	7.863	10.76	7.445
11/17/89	7.874	10.65	7.38
11/16/89	7.806	10.65	7.38
11/15/89	7.797	10.61	
11/14/89	7.854	10.62	7.457
11/13/89	7.904	10.62	7.471
11/10/89		10.57	7.289
11/9/89	7.904	10.54	7.223
11/8/89	7.864	10.56	7.26
11/7/89	7.878	10.62	7.308
11/6/89	7.971	10.64	7.293
11/3/89	7.966	10.71	7.194
11/2/89	7.869	10.72	7.161
11/1/89	7.874	10.59	
10/31/89	7.909	10.54	7.128
10/30/89	7.906	10.55	7.133
10/27/89	7.934	10.58	7.044
10/26/89	7.876	10.36	7.03
10/25/89	7.86	10.41	7.021
10/24/89	7.874	10.46	7.016
10/23/89	7.897	10.52	7.03
10/20/89	7.976	10.56	7.007
10/19/89	7.951	10.54	7.026
10/18/89	8.011	10.52	7.025
10/17/89	8.013	10.49	7.012
10/16/89	7.974	10.58	6.97
10/13/89	7.833	10.72	7.132
10/12/89	8.055	10.71	7.085
10/11/89	8.081	10.73	7.072
10/10/89	8.032	10.72	6.984
10/9/89		10.67	
10/6/89	8.039	10.55	6.988
10/5/89	8.126	10.69	7.002
10/4/89	8.213	10.7	7.007
10/3/89	8.206	10.6	7.002
10/2/89	8.27	10.6	7.044
9/29/89	8.286	10.61	7.02
9/28/89	8.279	10.58	7.007
9/27/89	8.279	10.57	7.016
9/26/89	8.322	10.47	6.979
9/25/89	8.322	10.32	6.906
9/22/89	8.21	10.32	6.897
9/21/89	8.191	10.32	6.884
9/20/89	8.168	10.31	6.861
9/19/89	8.074	10.3	6.92
9/18/89	8.098	10.32	6.947
9/15/89	8.081	10.29	6.961
9/14/89	8.128	10.29	6.934
9/13/89	8.163	10.27	6.938
9/12/89	8.133	10.27	6.929
9/11/89	8.126	10.26	6.906
9/8/89	8.142	10.28	6.87
9/7/89	8.189	10.26	6.884
9/6/89	8.163	10.26	6.884
9/5/89	8.18	10.27	6.852
9/4/89		10.19	
9/1/89	8.171	10.18	6.83
8/31/89	8.251	10.13	6.842
8/30/89	8.22	10.07	6.833
8/29/89	8.262	10.07	6.825
8/28/89	8.274		6.82
8/25/89	8.225	10.02	6.793
8/24/89	8.185	10.01	6.798
8/23/89	8.215	10.03	6.793
8/22/89	8.3	9.93	6.794
8/21/89	8.192	9.93	6.74
8/18/89	8.155	9.95	6.763
8/17/89	8.145	9.95	6.714
8/16/89	8.097	9.95	6.687
8/15/89	8.159	9.99	
8/14/89	8.239	9.98	6.683
8/11/89	8.08	9.98	6.635
8/10/89	7.963	9.95	6.657
8/9/89	8.087	9.97	6.648
8/8/89	8.018	10	6.648
8/7/89	8	10.07	6.688
8/4/89	7.992	10.13	6.644
8/3/89	7.799	10.13	6.636
8/2/89	7.746	10.09	6.601
8/1/89	7.753	10.03	6.588
7/31/89	7.804	9.99	6.61
7/28/89	7.85	9.99	6.636
7/27/89	7.905	10.05	6.65
7/26/89	8.003	10.12	6.65
7/25/89	8.001	10.23	6.667
7/24/89	8.035	10.23	6.694
7/21/89	8.064	10.22	6.694
7/20/89	8.029	10.19	6.659
7/19/89	8.065	10.27	6.716
7/18/89	8.127	10.26	6.712
7/17/89	8.074	10.22	6.69
7/14/89	8.036	10.25	6.668
7/13/89	8.006	10.28	6.642
7/12/89	7.986	10.34	6.647
7/11/89	7.964	10.36	6.66
7/10/89	7.978	10.4	6.643
7/7/89	8.016	10.45	6.678
7/6/89	8.063	10.47	6.696
7/5/89	8.103	10.41	6.648
7/4/89		10.4	
7/3/89	8.081	10.46	6.679
6/30/89	8.077	10.54	6.718
6/29/89	8.127	10.53	6.705
6/28/89	8.185	10.47	6.754
6/27/89	8.087	10.48	6.75
6/26/89	8.179	10.74	6.728
6/23/89	8.24	10.73	6.75
6/22/89	8.369	10.68	6.741
6/21/89	8.376	10.69	6.68
6/20/89	8.32	10.68	6.72
6/19/89	8.374	10.64	6.715
6/16/89	8.327	10.77	6.698
6/15/89	8.312	10.87	6.751
6/14/89	8.201	10.84	6.786
6/13/89	8.269	10.74	6.791
6/12/89	8.166	10.65	6.857
6/9/89	8.135	10.58	6.84
6/8/89	8.241	10.65	6.826
6/7/89	8.25	10.71	6.884
6/6/89	8.349	10.72	6.858
6/5/89	8.368	10.67	6.942
6/2/89	8.429	10.63	6.956
6/1/89	8.602	10.54	6.965
5/31/89	8.6	10.43	7.005
5/30/89	8.63	10.34	6.979
5/26/89	8.64	10.37	6.97
5/25/89	8.694	10.39	
5/24/89	8.617	10.41	6.979
5/23/89	8.601	10.36	7.051
5/22/89	8.576	10.26	6.993
5/19/89	8.702	10.25	7.02
5/18/89	8.763	10.28	7.065
5/17/89	8.793	10.26	7.015
5/16/89	8.796	10.22	7.002
5/15/89	8.81	10.2	
5/12/89	8.801	10.27	7.016
5/11/89	9.072	10.27	6.971
5/10/89	9.173	10.28	6.967
5/9/89	9.165	10.2	
5/8/89	9.047	10.21	
5/5/89	9.005	10.22	
5/4/89	9.056	10.2	
5/3/89	9.074	10.25	
5/2/89	9.069	10.27	
5/1/89	9.128		
4/28/89	9.053	10.22	6.897
4/27/89	9.039	10.23	6.841
4/26/89	9.093	10.36	6.804
4/25/89	9.098	10.36	6.804
4/24/89	9.147	10.36	6.804
4/21/89	9.142	10.36	6.804
4/20/89	9.176	10.38	6.892
4/19/89	9.063	10.22	6.84
4/18/89	9.058	10.25	6.847
4/17/89	9.196	10.25	6.899
4/14/89	9.181	10.32	6.899
4/13/89	9.331	10.44	6.899
4/12/89	9.271	10.35	6.943
4/11/89	9.261	10.32	6.943
4/10/89	9.286	10.26	6.943
4/7/89	9.271	10.27	6.906
4/6/89	9.211	10.2	6.898
4/5/89	9.176	10.19	6.906
4/4/89	9.147	10.14	6.942
4/3/89	9.211	10.17	6.957
3/31/89	9.275	10.11	6.979
3/30/89	9.34	10.11	6.964
3/29/89	9.315	10.08	6.972
3/28/89	9.385	10.05	6.972
3/27/89	9.426		
3/23/89	9.42	9.99	6.942
3/22/89	9.43	10.22	6.957
3/21/89	9.506	10.01	6.986
3/20/89	9.537	10.05	7.008
3/17/89	9.471	10	6.979
3/16/89	9.3	9.92	6.92
3/15/89	9.305	9.9	6.92
3/14/89	9.305	9.94	6.934
3/13/89	9.36	9.95	6.964
3/10/89	9.335	9.94	6.949
3/9/89	9.24	9.92	6.912
3/8/89	9.225	9.91	6.897
3/7/89	9.26	9.91	6.884
3/6/89	9.245	9.88	6.868
3/3/89	9.3	9.94	6.913
3/2/89	9.3	10	6.934
3/1/89	9.37	10.08	6.971
2/28/89	9.295	10.05	6.941
2/27/89	9.35	10.11	6.993
2/24/89	9.38	9.99	7.007
2/23/89	9.325	9.97	6.97
2/22/89	9.29	9.94	6.963
2/21/89	9.221	9.85	6.882
2/20/89		9.78	
2/17/89	9.201	9.78	6.846
2/16/89	9.201	9.72	6.824
2/15/89	9.211	9.7	6.853
2/14/89	9.246	9.74	6.81
2/13/89	9.201	9.72	6.796
2/10/89	9.172	9.7	6.774
2/9/89	9.113	9.66	6.762
2/8/89	8.98	9.64	6.774
2/7/89	8.96	9.71	6.781
2/6/89	9.014	9.7	6.824
2/3/89	8.995	9.69	6.767
2/2/89	8.98	9.75	6.753
2/1/89	8.97	9.79	6.724
1/31/89	8.98	9.8	6.724
1/30/89	8.995	9.8	6.61
1/27/89	8.941	9.75	6.653
1/26/89	8.98	9.83	6.653
1/25/89	8.994	9.83	6.61
1/24/89	8.936	9.84	6.618
1/23/89	8.985	9.85	6.625
1/20/89	9.024	9.9	6.646
1/19/89	8.99	9.9	6.646
1/18/89	8.98	10.02	6.646
1/17/89	9.058	10.04	6.632
1/16/89		10.04	
1/13/89	9.063	10.04	6.59
1/12/89	9.157	10.21	6.618
1/11/89	9.226	10.16	6.583
1/10/89	9.216	10.17	6.639
1/9/89	9.231	10.22	6.64
1/6/89	9.211	10.27	
1/5/89	9.251	10.27	6.59
1/4/89	9.226	10.23	6.611
1/3/89	9.216	10.23	6.64
12/30/88	9.137		
12/29/88	9.156		
12/28/88	9.186		
12/27/88	9.142		
12/23/88	9.044		
12/22/88	9.058		
12/21/88	9.048		
12/20/88	9.083		
12/19/88	9.137		
12/16/88	9.161		
12/15/88	9.161		
12/14/88	9.161		
12/13/88	9.147		
12/12/88	9.078		
12/9/88	9.083		
12/8/88	9.024		
12/7/88	8.986		
12/6/88	8.923		
12/5/88	9.112		
12/2/88	9.157		
12/1/88	9.01		
11/30/88	9.054		
11/29/88	9.132		
11/28/88	9.157		
11/25/88	9.166		
11/23/88	9.079		
11/22/88	9.059		
11/21/88	9.035		
11/18/88	9.035		
11/17/88	9.084		
11/16/88	9.006		
11/15/88	8.92		
11/14/88	8.9		
11/10/88	8.891		
11/9/88	8.927		
11/8/88	8.869		
11/7/88	8.903		
11/4/88	8.841		
11/3/88	8.648		
11/2/88	8.714		
11/1/88	8.686		
10/31/88	8.644		
10/28/88	8.686		
10/27/88	8.71		
10/26/88	8.78		
10/25/88	8.814		
10/24/88	8.814		
10/21/88	8.814		
10/20/88	8.786		
10/19/88	8.809		
10/18/88	8.753		
10/17/88	8.781		
10/14/88	8.805		
10/13/88	8.81		
10/12/88	8.801		
10/11/88	8.744		
10/7/88	8.688		
10/6/88	8.844		
10/5/88	8.849		
10/4/88	8.849		
10/3/88	8.835		
9/29/88	8.935		
9/28/88	9.002		
9/27/88	9.04		
9/26/88	9.002		
9/23/88	8.959		
9/22/88	8.954		
9/21/88	8.916		
9/20/88	8.94		
9/19/88	8.969		
9/16/88	8.926		
9/15/88	8.908		
9/14/88	8.875		
9/13/88	8.917		
9/12/88	8.951		
9/9/88	8.913		
9/8/88	8.961		
9/7/88	9.004		
9/6/88	8.994		
9/2/88	9.004		
9/1/88	9.245		
8/31/88	9.236		
8/30/88	9.26		
8/29/88	9.28		
8/26/88	9.383		
8/25/88	9.397		
8/24/88	9.339		
8/23/88	9.314		
8/22/88	9.378		
8/19/88	9.329		
8/18/88	9.349		
8/17/88	9.364		
8/16/88	9.373		
8/15/88	9.373		
8/12/88	9.369		
8/11/88	9.329		
8/10/88	9.344		
8/9/88	9.179		
8/8/88	9.1		
8/5/88	9.105		
8/4/88	8.983		
8/3/88	9.027		
8/2/88	8.973		
8/1/88	9.051		
7/29/88	9.105		
7/28/88	9.145		
7/27/88	9.125		
7/26/88	9.076		
7/25/88	9.076		
7/22/88	9.1		
7/21/88	9.14		
7/20/88	9.091		
7/19/88	9.091		
7/18/88	9.13		
7/15/88	9.056		
7/14/88	9.086		
7/13/88	9.096		
7/12/88	9.086		
7/11/88	9.013		
7/8/88	9.027		
7/7/88	8.94		
7/6/88	8.921		
7/5/88	8.801		
7/1/88	8.768		
6/30/88	8.873		
6/29/88	8.821		
6/28/88	8.941		
6/27/88	8.821		
6/24/88	8.888		
6/23/88	8.864		
6/22/88	9.018		
6/21/88	9.014		
6/20/88	9.004		
6/17/88	8.889		
6/16/88	8.718		
6/15/88	8.69		
6/14/88	8.898		
6/13/88	8.932		
6/10/88	8.932		
6/9/88	8.913		
6/8/88	9.024		
6/7/88	8.961		
6/6/88	8.952		
6/3/88	9.068		
6/2/88	8.971		
5/31/88	9.151		
5/27/88	9.229		
5/26/88	9.219		
5/25/88	9.17		
5/24/88	9.21		
5/23/88	9.224		
5/20/88	9.219		
5/19/88	9.166		
5/18/88	9.185		
5/17/88	9.117		
5/16/88	9.006		
5/13/88	8.987		
5/12/88	9.045		
5/11/88	9.067		
5/10/88	9.062		
5/9/88	9.016		
5/6/88	9.001		
5/5/88	8.914		
5/4/88	8.919		
5/3/88	8.879		
